Order_ID,Date,Region,State,City,Channel,Category,Brand,SKU,Units_Sold,MRP,Discount_Pct,Selling_Price,Revenue,Distributor,Sales_Rep
ORD102956,2024-10-04,Central,Chhattisgarh,RAIPUR,Modern Trade,Beverages,ChillJuice,Energy Drink 300ml,13.0,129.14,12.9,112.48,1462.24,Dist_07,Rep_018
ORD106204,2025-05-27,East,West Bengal,Kolkata,Modern Trade,Personal Care,PureLather,Toothpaste 150g,11.0,273.81,7.8,252.45,2776.95,Dist_15,Rep_034
ORD104899,2024-11-10,West,Gujarat,Ahmedabad,Modern Trade,Dairy,MooGold,Milk 500ml,13.0,105.36,15.3,89.24,1160.12,Dist_03,Rep_011
ORD104722,2024-09-07,East,West Bengal,Kolkata,Modern Trade,Personal Care,PureLather,Shampoo 200ml,18.0,144.64,14.8,123.23,2218.14,Dist_05,Rep_004
ORD108161,2025-10-18,South,Tamil Nadu,Chennai,General Trade,Snacks,GoldenBite,Chips 52g,,15.47,,14.84,192.92,Dist_01,
ORD108141,2024-04-13,South,Tamil Nadu,Chennai,E-commerce,Snacks,MunchWell,Cookies 100g,13.0,79.45,9.8,71.66,931.58,Dist_08,Rep_005
ORD108259,2024-10-26,West,Gujarat,Surat,General Trade,Dairy,PureCow,Ice Cream 1L,8.0,172.64,14.8,147.09,1176.72,Dist_08,Rep_012
ORD107825,2025-07-12,West,Gujarat,AHMEDABAD,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,15.0,232.55,5.4,219.99,3299.85,Dist_10,Rep_011
ORD105170,2025-11-13,West,Maharashtra,Pune,General Trade,Beverages,FizzUp,Cola 250ml,12.0,122.95,15.6,103.77,1245.24,Dist_03,Rep_002
ORD108728,2024-03-20,North,Delhi,New Delhi,General Trade,Home Care,CleanEdge,Detergent 1kg,18.0,45.35,5.2,42.99,773.82,Dist_04,Rep_024
ORD103174,2025-11-08,East,Odisha,Bhubaneswar,General Trade,Dairy,DairyFresh,Paneer 200g,14.0,54.85,7.9,50.52,707.28,Dist_08,Rep_012
ORD104721,2024-01-19,West,Maharashtra,Mumbai,Modern Trade,Home Care,CleanEdge,Dishwash 500ml,13.0,62.95,6.9,58.61,761.93,Dist_08,Rep_003
ORD105106,2025-05-09,West,Gujarat,Surat,General Trade,Personal Care,GlowSkin,Soap 100g,3.0,224.31,20.8,177.65,532.95,Dist_05,Rep_010
ORD104719,2025-12-04,West,Maharashtra,Mumbai,General Trade,Personal Care,GlowSkin,Soap 100g,12.0,182.32,,158.98,1907.76,Dist_05,Rep_021
ORD104780,2024-03-01,Central,Madhya Pradesh,Bhopal,Modern Trade,Beverages,ChillJuice,Iced Tea 500ml,15.0,63.49,6.3,59.49,892.35,Dist_13,Rep_019
ORD104565,2025-10-05,West,Gujarat,Ahmedabad,General Trade,Snacks,MunchWell,Biscuits 150g,21.0,84.98,4.7,80.99,1700.79,Dist_01,Rep_004
ORD107195,2024-08-31,West,Maharashtra,Pune,HoReCa,Beverages,ChillJuice,Energy Drink 300ml,10.0,147.03,12.8,128.21,1282.1,Dist_10,Rep_033
ORD102810,2024-11-16,West,Maharashtra,Mumbai,E-commerce,Personal Care,FreshDay,Toothpaste 150g,9.0,92.82,4.7,88.46,796.14,Dist_07,Rep_011
ORD102597,2025-12-17,Central,Chhattisgarh,RAIPUR,General Trade,Dairy,DairyFresh,Curd 400g,12.0,99.98,17.4,82.58,990.96,Dist_04,Rep_006
ORD104695,2024-10-03,East,Odisha,Bhubaneswar,General Trade,Personal Care,FreshDay,Soap 100g,15.0,132.08,7.0,122.83,1842.45,Dist_09,Rep_017
ORD101256,2024-02-12,North,UP,Noida,General Trade,Snacks,MunchWell,Biscuits 150g,4.0,12.82,6.4,12.0,48.0,Dist_07,Rep_011
ORD104275,2025-03-18,Central,Madhya Pradesh,Bhopal,General Trade,Beverages,MorningBrew,Iced Tea 500ml,14.0,76.16,7.0,70.83,991.62,Dist_13,Rep_040
ORD102982,2025-07-15,North,UP,lucknow,Modern Trade,Dairy,PureCow,Milk 500ml,11.0,68.42,13.0,59.53,654.83,Dist_12,Rep_034
ORD107612,2025-12-26,East,Odisha,Bhubaneswar,E-commerce,Snacks,GoldenBite,Chips 52g,9.0,104.24,12.0,91.73,825.57,Dist_04,Rep_037
ORD100960,2024-05-28,North,UP,Noida,General Trade,Snacks,CrunchTime,Namkeen 200g,11.0,75.51,1.8,74.15,815.65,Dist_03,Rep_007
ORD102926,2024-01-17,North,Punjab,Amritsar,Modern Trade,Home Care,CleanEdge,Detergent 1kg,16.0,73.83,7.6,68.22,1091.52,Dist_06,Rep_018
ORD106513,2024-10-22,West,Maharashtra,Pune,General Trade,Snacks,GoldenBite,Cookies 100g,20.0,46.39,15.9,39.01,780.2,Dist_05,Rep_019
ORD106924,2024-05-24,North,UP,lucknow,General Trade,Dairy,DairyFresh,Butter 100g,14.0,250.71,11.9,220.88,3092.32,Dist_06,Rep_015
ORD101326,2024-10-01,East,West Bengal,Kolkata,Modern Trade,Dairy,MooGold,Curd 400g,11.0,309.53,16.8,257.53,2832.83,Dist_14,Rep_014
ORD100578,2025-12-04,North,UP,LUCKNOW,General Trade,Home Care,CleanEdge,Detergent 1kg,11.0,116.33,8.7,106.21,1168.31,Dist_03,Rep_012
ORD103761,2025-02-12,South,Karnataka,Bengaluru,General Trade,Beverages,MorningBrew,Energy Drink 300ml,13.0,82.53,23.4,63.22,821.86,Dist_11,Rep_011
ORD100615,2025-05-03,North,Punjab,Amritsar,Modern Trade,Personal Care,GlowSkin,Shampoo 200ml,11.0,225.99,8.1,207.68,2284.48,Dist_04,Rep_033
ORD106689,2025-04-22,South,Karnataka,Bengaluru,General Trade,Dairy,PureCow,Ice Cream 1L,24.0,183.73,19.4,148.09,3554.16,Dist_03,Rep_009
ORD101576,2024-09-03,South,Telangana,Hyderabad,General Trade,Home Care,CleanEdge,Floor Cleaner 1L,12.0,191.7,0.0,191.7,2300.4,Dist_15,Rep_025
ORD108193,2024-02-24,West,Maharashtra,Nagpur,E-commerce,Dairy,MooGold,Butter 100g,15.0,102.5,1.4,101.06,1515.9,Dist_10,Rep_021
ORD104416,2025-03-06,North,Punjab,Ludhiana,Modern Trade,Snacks,GoldenBite,Biscuits 150g,17.0,59.21,10.6,52.93,899.81,Dist_09,Rep_006
ORD101582,2024-04-11,Central,Madhya Pradesh,Indore,General Trade,Dairy,DairyFresh,Butter 100g,12.0,233.73,0.0,233.73,2804.76,Dist_06,Rep_020
ORD101089,2024-08-26,West,Maharashtra,NAGPUR,Modern Trade,Snacks,MunchWell,Namkeen 200g,11.0,108.04,15.1,91.73,1009.03,Dist_09,Rep_023
ORD103579,2025-01-26,East,West Bengal,Kolkata,General Trade,Personal Care,GlowSkin,Toothpaste 150g,6.0,265.46,2.4,259.09,1554.54,Dist_10,Rep_011
ORD107663,2024-08-04,West,Maharashtra,Pune,General Trade,Personal Care,PureLather,Face Wash 100ml,15.0,225.69,11.9,198.83,2982.45,Dist_08,Rep_011
ORD105628,2025-08-24,West,Maharashtra,Pune,General Trade,Dairy,MooGold,Ice Cream 1L,11.0,71.77,6.4,67.18,738.98,Dist_01,Rep_011
ORD100659,2025-01-21,East,Odisha,Bhubaneswar,Modern Trade,Beverages,ChillJuice,Energy Drink 300ml,6.0,82.79,2.8,80.47,482.82,Dist_13,Rep_003
ORD103504,2025-11-22,North,UP,Lucknow,Modern Trade,Home Care,CleanEdge,Detergent 1kg,23.0,116.47,11.6,102.96,2368.08,Dist_08,Rep_001
ORD105192,2024-10-18,North,Delhi,New Delhi,General Trade,Dairy,MooGold,Ice Cream 1L,19.0,80.43,10.1,72.31,1373.89,Dist_06,Rep_035
ORD100452,2024-12-25,South,Karnataka,Bengaluru,General Trade,Beverages,FizzUp,Energy Drink 300ml,12.0,15.85,9.5,14.34,172.08,Dist_11,Rep_018
ORD104415,2024-09-18,North,Delhi,New Delhi,General Trade,Personal Care,PureLather,Toothpaste 150g,9.0,228.32,5.0,216.9,1952.1,Dist_15,Rep_026
ORD100203,2025-12-24,West,Maharashtra,Pune,General Trade,Snacks,GoldenBite,Namkeen 200g,9.0,101.61,12.0,89.42,804.78,Dist_15,Rep_010
ORD103450,2024-10-09,West,Gujarat,Surat,General Trade,Beverages,FizzUp,Juice 1L,15.0,95.2,11.1,84.63,1269.45,Dist_15,Rep_005
ORD105847,2025-04-01,North,Delhi,new delhi,General Trade,Personal Care,PureLather,Shampoo 200ml,9.0,158.75,12.6,138.75,1248.75,Dist_04,Rep_026
ORD106444,2024-12-06,South,Tamil Nadu,Chennai,HoReCa,Snacks,CrunchTime,Chips 52g,8.0,61.16,12.8,53.33,426.64,Dist_03,Rep_038
ORD107750,2025-11-14,South,Tamil Nadu,Chennai,General Trade,Beverages,FizzUp,Cola 250ml,16.0,58.01,4.1,55.63,890.08,Dist_09,Rep_027
ORD100731,2025-06-11,Central,Madhya Pradesh,Indore,Modern Trade,Dairy,PureCow,Ice Cream 1L,15.0,170.78,6.6,159.51,2392.65,Dist_10,Rep_024
ORD107930,2024-02-11,North,UP,Lucknow,E-commerce,Dairy,MooGold,Curd 400g,10.0,227.58,4.6,217.11,2171.1,Dist_02,Rep_010
ORD106566,2024-10-08,East,West Bengal,Kolkata,Modern Trade,Dairy,PureCow,Ice Cream 1L,10.0,212.24,0.0,212.24,2122.4,Dist_12,Rep_016
ORD108874,2024-08-10,North,UP,Noida,General Trade,Snacks,GoldenBite,Chips 52g,9.0,117.36,11.3,104.1,936.9,Dist_07,Rep_013
ORD104916,2025-09-19,Central,Madhya Pradesh,Indore,HoReCa,Dairy,DairyFresh,Curd 400g,275.0,232.2,11.6,205.26,56446.5,Dist_10,Rep_039
ORD100069,2024-12-23,Central,Madhya Pradesh,BHOPAL,HoReCa,Beverages,MorningBrew,Energy Drink 300ml,15.0,89.99,4.2,86.21,1293.15,Dist_13,Rep_018
ORD104602,2025-08-14,North,UP,Kanpur,Modern Trade,Beverages,ChillJuice,Energy Drink 300ml,13.0,114.6,16.1,96.15,1249.95,Dist_03,Rep_024
ORD101076,2024-04-25,West,Maharashtra,Mumbai,E-commerce,Home Care,SparkleHome,Floor Cleaner 1L,11.0,173.66,5.8,163.59,1799.49,Dist_04,Rep_003
ORD102402,2025-01-11,South,Telangana,Hyderabad,General Trade,Beverages,ChillJuice,Juice 1L,10.0,126.59,0.4,126.08,1260.8,Dist_09,Rep_030
ORD105416,2024-12-25,South,Telangana,Hyderabad,General Trade,Dairy,PureCow,Ice Cream 1L,11.0,202.86,4.6,193.53,2128.83,Dist_03,Rep_030
ORD108887,2024-10-18,North,UP,Lucknow,Modern Trade,Beverages,MorningBrew,Juice 1L,10.0,47.06,10.0,42.35,423.5,Dist_01,Rep_037
ORD105428,2025-06-04,North,UP,Lucknow,General Trade,Personal Care,GlowSkin,Soap 100g,5.0,256.57,9.9,231.17,1155.85,Dist_02,Rep_021
ORD102281,2024-03-03,West,Maharashtra,Nagpur,E-commerce,Dairy,DairyFresh,Butter 100g,9.0,292.74,8.8,266.98,2402.82,Dist_09,Rep_037
ORD108698,2024-08-27,North,UP,Noida,General Trade,Snacks,MunchWell,Namkeen 200g,10.0,51.73,11.0,46.04,460.4,Dist_04,Rep_030
ORD102422,2024-03-19,West,Gujarat,Ahmedabad,General Trade,Beverages,MorningBrew,Iced Tea 500ml,17.0,44.54,9.5,40.31,685.27,Dist_13,Rep_036
ORD103100,2025-09-13,East,Odisha,Bhubaneswar,General Trade,Dairy,PureCow,Ice Cream 1L,20.0,69.76,0.0,69.76,1395.2,Dist_04,Rep_011
ORD105545,2025-11-25,Central,Madhya Pradesh,Indore,General Trade,Beverages,MorningBrew,Energy Drink 300ml,12.0,16.38,0.0,16.38,196.56,Dist_04,Rep_002
ORD101112,2024-12-24,West,Gujarat,Surat,General Trade,Snacks,GoldenBite,Namkeen 200g,13.0,90.91,7.4,84.18,1094.34,Dist_14,Rep_034
ORD104657,2024-07-24,Central,Chhattisgarh,Raipur,Modern Trade,Snacks,CrunchTime,Namkeen 200g,9.0,53.4,15.2,45.28,407.52,Dist_11,Rep_005
ORD100743,2025-10-08,East,West Bengal,kolkata,General Trade,Snacks,CrunchTime,Biscuits 150g,29.0,96.69,6.6,90.31,2618.99,Dist_06,Rep_004
ORD108242,2025-05-08,North,Delhi,New Delhi,General Trade,Home Care,CleanEdge,Floor Cleaner 1L,16.0,189.49,4.5,180.96,2895.36,Dist_01,Rep_015
ORD100681,2024-05-02,North,UP,Noida,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,21.0,123.3,6.1,115.78,2431.38,Dist_07,Rep_019
ORD107564,2025-12-27,South,Tamil Nadu,Coimbatore,E-commerce,Personal Care,PureLather,Soap 100g,11.0,80.15,4.2,76.78,844.58,Dist_11,Rep_027
ORD108367,2024-02-07,West,Maharashtra,Nagpur,General Trade,Snacks,GoldenBite,Chips 52g,13.0,36.59,7.0,34.03,442.39,Dist_01,Rep_001
ORD106629,2024-10-15,South,Telangana,Hyderabad,General Trade,Beverages,MorningBrew,Energy Drink 300ml,10.0,116.92,14.8,99.62,996.2,Dist_05,Rep_032
ORD104409,2024-09-14,East,Odisha,Bhubaneswar,General Trade,Personal Care,FreshDay,Shampoo 200ml,13.0,64.27,4.4,61.44,798.72,Dist_14,Rep_002
ORD106534,2025-09-04,South,Tamil Nadu, Chennai ,General Trade,Snacks,CrunchTime,Chips 52g,19.0,119.84,6.0,112.65,2140.35,Dist_06,Rep_038
ORD107315,2024-11-11,West,Gujarat,Surat,General Trade,Personal Care,PureLather,Shampoo 200ml,7.0,144.94,10.5,129.72,908.04,Dist_15,Rep_026
ORD104530,2025-11-30,West,Maharashtra,pune,E-commerce,Dairy,DairyFresh,Milk 500ml,16.0,206.16,5.4,195.03,3120.48,Dist_10,Rep_016
ORD103233,2024-07-14,South,Tamil Nadu,Coimbatore,Modern Trade,Snacks,CrunchTime,Namkeen 200g,17.0,65.56,16.5,54.74,930.58,Dist_10,Rep_023
ORD105897,2024-05-17,South,Karnataka,Bengaluru,General Trade,Personal Care,PureLather,Face Wash 100ml,11.0,42.04,4.4,40.19,442.09,Dist_10,Rep_009
ORD101701,2025-08-21,South,Karnataka,Mysuru,General Trade,Personal Care,FreshDay,Face Wash 100ml,4.0,75.05,0.8,74.45,297.8,Dist_10,Rep_027
ORD105288,2024-07-07,North,UP,Kanpur,General Trade,Snacks,MunchWell,Biscuits 150g,14.0,116.28,4.1,111.51,1561.14,Dist_09,Rep_022
ORD103196,2024-02-08,North,Delhi,New Delhi,Modern Trade,Dairy,MooGold,Butter 100g,8.0,228.01,5.7,215.01,1720.08,Dist_13,Rep_036
ORD105940,2024-05-26,West,Maharashtra,nagpur,General Trade,Dairy,MooGold,Butter 100g,10.0,294.98,0.0,294.98,2949.8,Dist_11,Rep_001
ORD100228,2024-02-10,South,Karnataka,Mysuru,General Trade,Beverages,FizzUp,Cola 250ml,17.0,20.26,0.7,20.12,342.04,Dist_15,Rep_009
ORD101225,2024-07-01,South,Karnataka,Bengaluru,E-commerce,Personal Care,FreshDay,Soap 100g,13.0,250.92,0.0,250.92,3261.96,Dist_02,Rep_027
ORD107970,2025-02-05,North,UP,Noida,General Trade,Personal Care,GlowSkin,Toothpaste 150g,16.0,90.91,11.5,80.46,1287.36,Dist_12,Rep_017
ORD100601,2025-07-28,West,Gujarat,Ahmedabad,HoReCa,Dairy,MooGold,Milk 500ml,12.0,121.5,14.9,103.4,1240.8,Dist_03,Rep_025
ORD107018,2025-06-06,South,Telangana,Hyderabad,E-commerce,Personal Care,GlowSkin,Toothpaste 150g,19.0,206.44,11.9,181.87,3455.53,Dist_07,Rep_036
ORD105312,2024-08-31,North,UP,Lucknow,General Trade,Snacks,MunchWell,Cookies 100g,12.0,75.67,2.2,74.01,888.12,Dist_04,Rep_032
ORD102687,2025-06-10,North,UP,Noida,E-commerce,Personal Care,PureLather,Face Wash 100ml,16.0,73.58,12.1,64.68,1034.88,Dist_13,Rep_005
ORD107634,2024-11-04,North,UP,Lucknow,HoReCa,Dairy,MooGold,Paneer 200g,12.0,210.32,13.6,181.72,2180.64,Dist_10,Rep_025
ORD107475,2025-05-10,South,Karnataka,Bengaluru,General Trade,Personal Care,GlowSkin,Soap 100g,9.0,92.83,6.8,86.52,778.68,Dist_14,Rep_006
ORD101454,2025-09-26,South,Karnataka,Bengaluru,Modern Trade,Dairy,DairyFresh,Paneer 200g,15.0,187.68,4.5,179.23,2688.45,Dist_05,Rep_008
ORD101445,2024-01-06,South,Tamil Nadu,Coimbatore,Modern Trade,Personal Care,GlowSkin,Face Wash 100ml,11.0,270.98,10.9,241.44,2655.84,Dist_04,Rep_019
ORD100209,2025-06-13,Central,Chhattisgarh,Raipur,General Trade,Home Care,CleanEdge,Detergent 1kg,12.0,144.99,16.6,120.92,1451.04,Dist_01,Rep_030
ORD108626,2025-05-20,West,Gujarat,Surat,E-commerce,Dairy,MooGold,Milk 500ml,16.0,106.35,10.7,94.97,1519.52,Dist_06,Rep_035
ORD102519,2025-05-16,East,Odisha,Bhubaneswar,Modern Trade,Dairy,DairyFresh,Milk 500ml,13.0,149.12,5.7,140.62,1828.06,Dist_09,Rep_031
ORD107036,2024-09-17,West,Maharashtra,PUNE,E-commerce,Snacks,CrunchTime,Chips 52g,9.0,77.14,9.1,70.12,631.08,Dist_07,Rep_024
ORD102964,2025-11-22,West,Gujarat,Ahmedabad,E-commerce,Home Care,SparkleHome,Dishwash 500ml,20.0,238.5,5.3,225.86,4517.2,Dist_14,Rep_027
ORD101650,2024-08-29,West,Gujarat,Ahmedabad,E-commerce,Personal Care,PureLather,Toothpaste 150g,10.0,226.55,3.4,218.85,2188.5,Dist_12,Rep_007
ORD103171,2024-10-25,East,West Bengal,Kolkata,HoReCa,Personal Care,GlowSkin,Soap 100g,13.0,161.88,10.1,145.53,1891.89,Dist_14,Rep_026
ORD100054,2024-04-18,North,UP,Kanpur,General Trade,Dairy,MooGold,Milk 500ml,13.0,216.14,9.1,196.47,2554.11,Dist_04,Rep_023
ORD101766,2024-01-25,Central,Madhya Pradesh,Indore,General Trade,Beverages,MorningBrew,Iced Tea 500ml,16.0,18.87,10.3,16.93,270.88,Dist_04,Rep_007
ORD100281,2025-01-12,West,Maharashtra,Mumbai,General Trade,Beverages,ChillJuice,Energy Drink 300ml,3.0,103.42,12.8,90.18,270.54,Dist_09,Rep_027
ORD107428,2024-08-20,Central,Madhya Pradesh,Indore,General Trade,Dairy,PureCow,Curd 400g,18.0,162.6,9.2,147.64,2657.52,Dist_11,Rep_031
ORD106842,2025-01-14,West,Maharashtra,Mumbai,E-commerce,Beverages,ChillJuice,Cola 250ml,13.0,32.07,4.2,30.72,399.36,Dist_07,Rep_026
ORD103024,2024-08-18,North,Punjab,Ludhiana,General Trade,Dairy,DairyFresh,Curd 400g,11.0,153.84,2.9,149.38,1643.18,Dist_10,Rep_040
ORD105489,2025-01-22,South,Karnataka,Mysuru,General Trade,Dairy,MooGold,Ice Cream 1L,15.0,100.48,3.3,97.16,1457.4,Dist_07,Rep_014
ORD103612,2024-08-06,South,Karnataka,Bengaluru,General Trade,Beverages,FizzUp,Energy Drink 300ml,9.0,122.19,10.3,109.6,986.4,Dist_11,Rep_008
ORD108894,2024-11-04,West,Gujarat,Ahmedabad,Modern Trade,Personal Care,GlowSkin,Toothpaste 150g,11.0,248.55,3.8,239.11,2630.21,Dist_11,Rep_024
ORD100739,2025-08-22,North,Delhi,New Delhi,General Trade,Beverages,ChillJuice,Cola 250ml,13.0,146.91,7.1,136.48,1774.24,Dist_06,Rep_034
ORD105791,2024-04-13,East,West Bengal,Kolkata,General Trade,Home Care,SparkleHome,Detergent 1kg,11.0,94.19,5.7,88.82,977.02,Dist_14,Rep_028
ORD108100,2025-03-21,South,Tamil Nadu,Chennai,HoReCa,Beverages,FizzUp,Energy Drink 300ml,15.0,142.7,10.2,128.14,1922.1,Dist_10,Rep_004
ORD104355,2024-12-13,South,Karnataka,Bengaluru,E-commerce,Beverages,FizzUp,Energy Drink 300ml,8.0,69.82,8.7,63.75,510.0,Dist_02,Rep_022
ORD101740,2024-11-19,West,Gujarat,Surat,General Trade,Beverages,FizzUp,Energy Drink 300ml,15.0,84.79,13.2,73.6,1104.0,Dist_07,Rep_017
ORD101128,2024-06-22,East,Odisha,Bhubaneswar,Modern Trade,Personal Care,FreshDay,Shampoo 200ml,10.0,63.59,15.5,53.73,537.3,Dist_07,Rep_025
ORD108659,2024-01-13,East,West Bengal,Kolkata,Modern Trade,Dairy,MooGold,Paneer 200g,12.0,155.78,4.3,149.08,1788.96,Dist_05,Rep_033
ORD105123,2025-02-24,South,Karnataka,Mysuru,General Trade,Beverages,ChillJuice,Iced Tea 500ml,8.0,129.51,7.4,119.93,959.44,Dist_13,Rep_002
ORD108015,2025-09-28,North,Delhi,New Delhi,Modern Trade,Personal Care,GlowSkin,Face Wash 100ml,19.0,46.24,8.2,42.45,806.55,Dist_04,Rep_015
ORD104084,2024-12-15,West,Gujarat,Surat,E-commerce,Beverages,FizzUp,Iced Tea 500ml,17.0,35.45,14.3,30.38,516.46,Dist_02,Rep_007
ORD108333,2025-11-01,South,Tamil Nadu,CHENNAI,General Trade,Dairy,MooGold,Paneer 200g,8.0,281.66,8.8,256.87,2054.96,Dist_09,Rep_007
ORD107339,2025-02-23,West,Maharashtra,Pune,HoReCa,Dairy,PureCow,Milk 500ml,8.0,188.24,19.4,151.72,1213.76,Dist_02,Rep_012
ORD103806,2024-01-28,West,Gujarat,Surat,General Trade,Personal Care,PureLather,Shampoo 200ml,6.0,269.08,12.9,234.37,1406.22,Dist_02,Rep_034
ORD108820,2024-04-27,South,Tamil Nadu,Chennai,General Trade,Home Care,SparkleHome,Dishwash 500ml,12.0,242.46,4.8,230.82,2769.84,Dist_04,Rep_005
ORD108362,2024-03-06,West,Maharashtra,Nagpur,E-commerce,Beverages,MorningBrew,Energy Drink 300ml,10.0,106.34,3.5,102.62,1026.2,Dist_06,Rep_013
ORD102804,2025-08-14,Central,Madhya Pradesh,BHOPAL,Modern Trade,Dairy,PureCow,Milk 500ml,9.0,45.97,8.6,42.02,378.18,Dist_05,Rep_040
ORD100453,2024-11-25,South,Tamil Nadu,Chennai,General Trade,Snacks,CrunchTime,Biscuits 150g,16.0,53.6,7.4,49.63,794.08,Dist_01,Rep_029
ORD106699,2024-08-07,South,Tamil Nadu,Chennai,General Trade,Snacks,MunchWell,Chips 52g,15.0,23.79,3.1,23.05,345.75,Dist_10,Rep_004
ORD100667,2024-01-01,West,Gujarat,Surat,General Trade,Beverages,ChillJuice,Juice 1L,14.0,23.95,17.0,19.88,278.32,Dist_01,Rep_039
ORD106294,2025-08-26,Central,Madhya Pradesh,Indore,Modern Trade,Personal Care,FreshDay,Shampoo 200ml,9.0,166.06,3.1,160.91,1448.19,Dist_07,Rep_002
ORD104946,2024-08-29,South,Karnataka,Bengaluru,General Trade,Personal Care,FreshDay,Shampoo 200ml,7.0,176.83,12.1,155.43,1088.01,Dist_15,Rep_021
ORD106185,2025-02-21,South,Telangana, Hyderabad ,E-commerce,Home Care,CleanEdge,Floor Cleaner 1L,15.0,110.86,6.0,104.21,1563.15,Dist_01,Rep_029
ORD105351,2025-03-31,South,Tamil Nadu,Chennai,General Trade,Personal Care,GlowSkin,Soap 100g,8.0,212.38,0.6,211.11,1688.88,Dist_12,Rep_036
ORD106460,2024-03-31,North,UP,Kanpur,E-commerce,Personal Care,FreshDay,Toothpaste 150g,8.0,59.31,18.5,48.34,386.72,Dist_13,Rep_028
ORD103619,2024-04-24,Central,Madhya Pradesh,Bhopal,Modern Trade,Beverages,MorningBrew,Cola 250ml,23.0,25.79,3.9,24.78,569.94,Dist_03,Rep_018
ORD102246,2024-04-24,East,Odisha,Bhubaneswar,General Trade,Dairy,PureCow,Butter 100g,16.0,45.88,1.3,45.28,724.48,Dist_02,Rep_015
ORD104939,2024-07-19,North,UP,Lucknow,General Trade,Snacks,MunchWell,Chips 52g,13.0,65.08,4.2,62.35,810.55,Dist_10,Rep_025
ORD100816,2025-01-27,North,UP, Noida ,E-commerce,Snacks,GoldenBite,Namkeen 200g,11.0,115.14,10.8,102.7,1129.7,Dist_10,Rep_013
ORD101772,2025-09-11,Central,Madhya Pradesh,INDORE,General Trade,Dairy,PureCow,Milk 500ml,13.0,285.67,5.4,270.24,3513.12,Dist_11,Rep_033
ORD107561,2025-02-03,West,Maharashtra,Mumbai,General Trade,Dairy,DairyFresh,Ice Cream 1L,13.0,201.03,18.0,164.84,2142.92,Dist_03,Rep_002
ORD102255,2024-01-04,North,Punjab,Amritsar,General Trade,Home Care,CleanEdge,Floor Cleaner 1L,13.0,125.58,15.8,105.74,1374.62,Dist_07,Rep_032
ORD107197,2025-09-02,South,Tamil Nadu,Chennai,General Trade,Snacks,CrunchTime,Chips 52g,8.0,78.96,7.2,73.27,586.16,Dist_05,Rep_011
ORD101981,2024-07-17,West,Gujarat,Ahmedabad,HoReCa,Dairy,MooGold,Curd 400g,7.0,209.34,6.1,196.57,1375.99,Dist_04,Rep_035
ORD100040,2025-01-13,West,Gujarat,Surat,Modern Trade,Dairy,PureCow,Ice Cream 1L,18.0,59.55,16.9,49.49,890.82,Dist_11,Rep_024
ORD104965,2024-08-16,South,Telangana,Hyderabad,General Trade,Snacks,MunchWell,Biscuits 150g,9.0,70.73,13.2,61.39,552.51,Dist_02,Rep_033
ORD107074,2024-04-03,North,UP,Kanpur,General Trade,Personal Care,GlowSkin,Toothpaste 150g,7.0,117.64,6.9,109.52,766.64,Dist_01,Rep_031
ORD103912,2024-04-07,Central,Chhattisgarh,Raipur,General Trade,Personal Care,GlowSkin,Toothpaste 150g,16.0,77.92,15.3,66.0,1056.0,Dist_02,Rep_029
ORD105263,2024-02-10,East,Odisha,Bhubaneswar,General Trade,Beverages,FizzUp,Juice 1L,13.0,77.54,7.8,71.49,929.37,Dist_11,Rep_014
ORD102621,2024-01-09,South,Telangana,Hyderabad,General Trade,Beverages,MorningBrew,Energy Drink 300ml,12.0,148.82,10.0,133.94,1607.28,Dist_13,Rep_004
ORD103585,2025-04-12,West,Maharashtra,Pune,Modern Trade,Dairy,DairyFresh,Curd 400g,16.0,227.57,15.6,192.07,3073.12,Dist_04,Rep_034
ORD100942,2024-06-21,West,Gujarat,Ahmedabad,Modern Trade,Snacks,MunchWell,Biscuits 150g,13.0,14.79,17.4,12.22,158.86,Dist_04,Rep_020
ORD105350,2024-05-02,North,UP,Lucknow,Modern Trade,Home Care,CleanEdge,Detergent 1kg,8.0,85.45,5.1,81.09,648.72,Dist_06,Rep_013
ORD108771,2025-06-12,Central,Madhya Pradesh,Indore,Modern Trade,Snacks,GoldenBite,Chips 52g,12.0,51.95,4.5,49.61,595.32,Dist_08,Rep_012
ORD108648,2024-09-26,South,Telangana,HYDERABAD,General Trade,Home Care,SparkleHome,Dishwash 500ml,14.0,74.1,15.2,62.84,879.76,Dist_12,Rep_005
ORD105694,2024-07-12,North,UP,Lucknow,General Trade,Dairy,MooGold,Curd 400g,10.0,178.8,12.0,157.34,1573.4,Dist_08,Rep_005
ORD101104,2025-04-26,North,Delhi,New Delhi,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,17.0,233.2,5.9,219.44,3730.48,Dist_10,Rep_016
ORD108876,2025-07-18,South,Karnataka,Mysuru,General Trade,Personal Care,PureLather,Face Wash 100ml,11.0,197.9,12.6,172.96,1902.56,Dist_13,Rep_015
ORD101410,2025-12-27,East,Odisha,Bhubaneswar,Modern Trade,Beverages,MorningBrew,Iced Tea 500ml,8.0,33.19,14.5,28.38,227.04,Dist_03,Rep_035
ORD106000,2025-01-15,North,UP,Kanpur,General Trade,Snacks,MunchWell,Namkeen 200g,11.0,79.29,9.9,71.44,785.84,Dist_10,Rep_023
